node,rank,time
5,128,167.562
5,128,169.348
5,128,173.978
5,128,175.524
5,128,177.091
5,128,177.40800000000002
5,128,178.73
5,128,183.339
5,128,185.063
5,128,186.834
5,128,187.911
5,128,189.665
5,128,193.461
5,128,195.563
5,128,197.446
5,128,198.063
5,128,199.257
5,128,203.188
5,128,204.703
5,128,207.488
5,128,208.349
5,128,208.637
5,128,212.698
5,128,214.31
5,128,217.826
5,128,218.059
5,128,218.12
5,128,221.974
5,128,222.54500000000002
5,128,223.34199999999998
5,128,227.561
5,128,228.573
5,128,228.792
5,128,232.017
5,128,232.46699999999998
5,128,238.108
5,128,238.43
5,128,238.96699999999998
5,128,240.846
5,128,240.846
5,128,240.846
5,128,240.846
5,128,240.846
5,128,240.846
5,128,240.846
5,128,240.846
5,128,241.884
5,128,242.936
5,128,248.176
5,128,248.869
5,128,248.913
5,128,251.28
5,128,251.943
5,128,258.877
5,128,258.93
5,128,259.625
5,128,261.757
5,128,262.082
5,128,268.466
5,128,269.08299999999997
5,128,270.071
5,128,271.213
5,128,271.312
5,128,278.21
5,128,278.427
5,128,280.075
5,128,280.796
5,128,281.295
5,128,281.442
5,128,289.198
5,128,289.303
5,128,289.984
5,128,291.14
5,128,291.644
5,128,299.178
5,128,299.673
5,128,300.082
5,128,300.742
5,128,302.587
5,128,309.405
5,128,309.663
5,128,309.837
5,128,310.175
5,128,311.964
5,128,319.29
5,128,319.67
5,128,319.705
5,128,321.077
5,128,321.648
5,128,328.411
5,128,328.693
5,128,329.207
5,128,330.775
5,128,330.832
5,128,338.251
5,128,338.301
5,128,338.855
5,128,341.207
5,128,341.236
5,128,348.19
5,128,348.771
5,128,349.12
5,128,350.699
5,128,350.848
5,128,357.869
5,128,358.977
5,128,359.031
5,128,360.741
5,128,361.678
5,128,368.689
5,128,368.733
5,128,369.444
5,128,369.9
5,128,370.78
5,128,370.988
5,128,378.60699999999997
5,128,379.011
5,128,379.221
5,128,379.586
5,128,381.436
5,128,388.501
5,128,388.71
5,128,389.383
5,128,390.045
5,128,392.303
5,128,398.608
5,128,399.323
5,128,399.405
5,128,399.909
5,128,402.819
5,128,408.851
5,128,409.253
5,128,409.287
5,128,410.83
5,128,412.214
5,128,418.061
5,128,418.647
5,128,419.636
5,128,420.667
5,128,422.573
5,128,427.722
5,128,428.846
5,128,428.928
5,128,429.743
5,128,433.483
5,128,438.639
5,128,438.935
5,128,439.198
5,128,439.56
5,128,443.737
5,128,448.339
5,128,448.798
5,128,448.827
5,128,449.108
5,128,451.308
5,128,452.75
5,128,458.043
5,128,458.11
5,128,458.943
5,128,459.783
5,128,463.331
5,128,468.334
5,128,468.763
5,128,469.05899999999997
5,128,469.891
5,128,473.991
5,128,477.927
5,128,478.034
5,128,478.738
5,128,479.34000000000003
5,128,483.117
5,128,487.006
5,128,488.866
5,128,489.184
5,128,489.306
5,128,493.764
5,128,497.098
5,128,498.115
5,128,499.267
5,128,499.787
5,128,503.795
5,128,507.027
5,128,507.58299999999997
5,128,507.806
5,128,509.263
5,128,510.225
5,128,513.716
5,128,516.817
5,128,516.817
5,128,516.817
5,128,516.817
5,128,516.817
5,128,516.817
5,128,516.817
5,128,516.817
5,128,516.9590000000001
5,128,517.51
5,128,519.027
5,128,520.503
5,128,523.573
5,128,526.75
5,128,527.125
5,128,528.947
5,128,531.272
5,128,534.514
5,128,535.903
5,128,537.431
5,128,539.044
5,128,541.377
5,128,545.366
5,128,546.147
5,128,547.925
5,128,548.638
5,128,552.083
5,128,556.072
5,128,556.276
5,128,558.222
5,128,558.74
5,128,562.444
5,128,566.231
5,128,567.084
5,128,568.817
5,128,569.026
5,128,573.08
5,128,576.354
5,128,576.817
5,128,579.015
5,128,579.801
5,128,579.897
5,128,583.081
5,128,585.82
5,128,586.806
5,128,588.965
5,128,590.0
5,128,592.924
5,128,595.785
5,128,595.936
5,128,598.674
5,128,600.105
5,128,602.099
5,128,605.53
5,128,606.368
5,128,609.081
5,128,610.946
5,128,612.683
5,128,615.513
5,128,616.238
5,128,619.289
5,128,621.706
5,128,623.192
5,128,625.92
5,128,626.908
5,128,628.431
5,128,632.5840000000001
5,128,634.0409999999999
5,128,636.277
5,128,637.747
5,128,639.3340000000001
5,128,643.116
5,128,643.133
5,128,643.292
5,128,646.205
5,128,646.4590000000001
5,128,647.001
5,128,648.516
5,128,648.621
5,128,651.383
5,128,653.583
5,128,653.838
5,128,655.894
5,128,656.201
5,128,657.553
5,128,658.934
5,128,661.692
5,128,663.304
5,128,663.421
5,128,665.581
5,128,665.88
5,128,668.043
5,128,669.699
5,128,671.895
5,128,673.526
5,128,673.54
5,128,675.899
5,128,676.141
5,128,677.805
5,128,680.169
11,65535,35.851
11,65535,37.783
11,65535,38.006
11,65535,38.817
11,65535,39.833
11,65535,40.029
11,256,46.723
11,256,46.723
11,256,46.723
11,256,46.723
11,256,53.195
11,256,53.195
11,256,53.195
11,256,53.195
11,256,69.729
11,256,69.729
11,256,69.729
11,256,69.729
11,256,88.245
11,256,88.245
11,256,88.245
11,256,88.245
11,256,101.459
11,256,146.402
11,256,146.402
11,256,146.402
11,256,146.402
11,256,187.883
11,256,272.2
11,256,277.337
11,256,277.337
11,256,277.337
11,256,277.337
11,256,329.929
11,256,437.24
11,256,514.894
11,256,514.894
11,256,514.894
11,256,514.894
11,256,520.508
11,256,583.695
11,256,632.737
9,65535,36.744
9,65535,36.814
9,65535,37.818
9,256,45.65
9,256,45.65
9,256,45.65
9,256,45.65
9,256,45.65
9,256,52.152
9,256,52.152
9,256,52.152
9,256,52.152
9,256,52.152
9,256,68.374
9,256,68.374
9,256,68.374
9,256,68.374
9,256,68.374
9,256,87.64699999999999
9,256,87.64699999999999
9,256,87.64699999999999
9,256,87.64699999999999
9,256,87.64699999999999
9,256,128.044
9,256,139.807
9,256,139.807
9,256,139.807
9,256,139.807
9,256,139.807
9,256,229.189
9,256,266.492
9,256,266.492
9,256,266.492
9,256,266.492
9,256,266.492
9,256,285.53
9,256,393.838
9,256,481.012
9,256,481.012
9,256,481.012
9,256,481.012
9,256,481.012
9,256,489.548
9,256,536.431
9,256,623.09
9,256,669.134
10,65535,37.518
10,65535,40.329
10,65535,40.405
10,65535,42.694
10,256,49.943
10,256,49.943
10,256,49.943
10,256,57.089
10,256,57.089
10,256,57.089
10,256,74.113
10,256,74.113
10,256,74.113
10,256,105.28
10,256,105.28
10,256,105.28
10,256,131.161
10,256,148.228
10,256,148.228
10,256,148.228
10,256,208.084
10,256,266.379
10,256,266.379
10,256,266.379
10,256,316.891
10,256,417.599
10,256,518.923
10,256,543.741
10,256,543.741
10,256,543.741
10,256,615.749
12,65535,37.702
12,65535,39.068
12,65535,39.989
12,65535,40.825
12,256,47.288
12,256,47.288
12,256,47.288
12,256,56.311
12,256,56.311
12,256,56.311
12,256,69.623
12,256,69.623
12,256,69.623
12,256,91.02799999999999
12,256,101.003
12,256,101.003
12,256,101.003
12,256,160.447
12,256,160.447
12,256,160.447
12,256,177.618
12,256,265.008
12,256,265.008
12,256,265.008
12,256,277.093
12,256,348.996
12,256,422.406
12,256,473.664
12,256,503.571
12,256,503.571
12,256,503.571
12,256,580.921
12,256,628.26
4,65535,38.783
4,65535,42.023
4,65535,44.801
4,65535,46.666
4,65535,47.707
4,256,54.497
4,256,54.497
4,256,54.497
4,256,54.497
4,256,54.497
4,256,54.497
4,256,58.887
4,256,58.887
4,256,58.887
4,256,58.887
4,256,58.887
4,256,58.887
4,256,73.005
4,256,73.005
4,256,73.005
4,256,73.005
4,256,73.005
4,256,73.005
4,256,111.013
4,256,111.013
4,256,111.013
4,256,111.013
4,256,111.013
4,256,111.013
4,256,141.162
4,256,149.178
4,256,149.178
4,256,149.178
4,256,149.178
4,256,149.178
4,256,149.178
4,256,229.273
4,256,247.313
4,256,247.313
4,256,247.313
4,256,247.313
4,256,247.313
4,256,247.313
4,256,331.562
4,256,408.614
4,256,497.229
4,256,561.874
4,256,561.874
4,256,561.874
4,256,561.874
4,256,561.874
4,256,561.874
4,256,572.483
4,256,631.743
