node,rank,time
1,128,3.499
1,128,3.499
1,128,3.499
1,128,3.499
1,128,8.856
1,128,8.856
1,128,8.856
1,128,8.856
1,128,28.501
1,128,28.501
1,128,28.501
1,128,28.501
1,128,57.084
1,128,57.084
1,128,57.084
1,128,57.084
1,128,115.5
1,128,115.5
1,128,115.5
1,128,115.5
1,128,198.442
1,128,198.442
1,128,198.442
1,128,198.442
11,65535,4.157
11,65535,5.801
11,65535,7.319
11,256,12.997
11,256,12.997
11,256,12.997
11,256,12.997
11,256,20.493
11,256,20.493
11,256,20.493
11,256,20.493
11,256,30.595
11,256,30.595
11,256,30.595
11,256,30.595
11,256,54.201
11,256,60.897
11,256,60.897
11,256,60.897
11,256,60.897
11,256,130.843
11,256,130.843
11,256,130.843
11,256,130.843
11,256,162.221
11,256,261.002
11,256,261.002
11,256,261.002
11,256,261.002
11,256,268.301
12,65535,4.206
12,65535,5.951
12,65535,8.356
12,65535,9.257
12,256,17.455
12,256,17.455
12,256,17.455
12,256,23.963
12,256,23.963
12,256,23.963
12,256,36.952
12,256,36.952
12,256,36.952
12,256,63.598
12,256,63.598
12,256,63.598
12,256,82.622
12,256,131.477
12,256,131.477
12,256,131.477
12,256,171.037
12,256,208.057
12,256,208.057
12,256,208.057
12,256,271.102
2,65535,5.185
2,65535,7.127
2,65535,11.006
2,65535,11.966
2,256,19.313
2,256,19.313
2,256,26.871
2,256,26.871
2,256,44.443
2,256,44.443
2,256,68.347
2,256,68.347
2,256,108.789
2,256,115.07300000000001
2,256,115.07300000000001
2,256,204.115
2,256,216.482
2,256,216.482
2,256,306.213
8,65535,7.336
8,65535,8.152
8,65535,10.931
8,256,17.562
8,256,17.562
8,256,17.562
8,256,23.425
8,256,23.425
8,256,23.425
8,256,39.561
8,256,39.561
8,256,39.561
8,256,72.264
8,256,72.264
8,256,72.264
8,256,121.876
8,256,121.876
8,256,121.876
8,256,226.326
8,256,226.326
8,256,226.326
5,65535,14.673
5,65535,18.225
5,65535,19.947
5,65535,21.268
5,384,28.934
5,384,28.934
5,384,28.934
5,384,28.934
5,384,33.706
5,384,33.706
5,384,33.706
5,384,33.706
5,384,51.08
5,384,51.08
5,384,51.08
5,384,51.08
5,384,81.92099999999999
5,384,81.92099999999999
5,384,81.92099999999999
5,384,81.92099999999999
5,384,118.555
5,384,135.877
5,384,135.877
5,384,135.877
5,384,135.877
5,384,186.539
5,384,266.334
5,384,273.791
5,384,273.791
5,384,273.791
5,384,273.791
5,384,311.67
6,128,15.37
6,128,16.046
6,128,20.023
6,128,20.421
6,128,28.122
6,128,28.122
6,128,28.122
6,128,28.122
6,128,28.122
6,128,28.122
6,128,35.127
6,128,35.127
6,128,35.127
6,128,35.127
6,128,35.127
6,128,35.127
6,128,35.76
6,128,37.169
6,128,37.434
6,128,42.145
6,128,43.712
6,128,46.863
6,128,49.721
6,128,50.564
6,128,50.564
6,128,50.564
6,128,50.564
6,128,50.564
6,128,50.564
6,128,53.116
6,128,56.024
6,128,60.423
6,128,62.585
6,128,66.733
6,128,69.984
6,128,72.752
6,128,72.752
6,128,72.752
6,128,72.752
6,128,72.752
6,128,72.752
6,128,73.351
6,128,76.627
6,128,80.125
6,128,83.118
6,128,85.741
6,128,89.827
6,128,94.053
6,128,95.239
6,128,99.729
6,128,103.489
6,128,105.37700000000001
6,128,108.949
6,128,109.287
6,128,114.312
6,128,116.238
6,128,119.275
6,128,125.235
6,128,126.05799999999999
6,128,130.191
6,128,134.622
6,128,135.142
6,128,140.712
6,128,144.255
6,128,144.815
6,128,147.536
6,128,147.536
6,128,147.536
6,128,147.536
6,128,147.536
6,128,147.536
6,128,150.792
6,128,154.231
6,128,155.774
6,128,161.022
6,128,164.03300000000002
6,128,166.44400000000002
6,128,171.948
6,128,174.411
6,128,175.571
6,128,176.035
6,128,182.288
6,128,183.862
6,128,184.928
6,128,191.258
6,128,193.482
6,128,194.13
6,128,201.96
6,128,204.026
6,128,204.266
6,128,211.25900000000001
6,128,214.839
6,128,215.155
6,128,221.31900000000002
6,128,221.31900000000002
6,128,221.31900000000002
6,128,221.31900000000002
6,128,221.31900000000002
6,128,221.31900000000002
6,128,222.042
6,128,224.251
6,128,225.749
6,128,231.127
6,128,235.278
6,128,236.464
6,128,240.557
6,128,245.473
6,128,246.304
6,128,249.959
6,128,254.754
6,128,255.795
6,128,260.796
6,128,264.971
6,128,265.017
6,128,270.672
6,128,271.874
6,128,274.38
6,128,275.439
6,128,280.89300000000003
6,128,284.293
6,128,286.414
6,128,291.121
6,128,293.636
6,128,295.517
6,128,302.031
6,128,303.311
6,128,305.132
6,128,311.394
6,128,313.064
6,128,314.13
6,128,320.706
7,65535,19.749
7,65535,21.383
7,65535,23.811
7,65535,27.45
7,384,35.879
7,384,35.879
7,384,35.879
7,384,44.495
7,384,44.495
7,384,44.495
7,384,56.635
7,384,56.635
7,384,56.635
7,384,90.363
7,384,90.363
7,384,90.363
7,384,104.029
7,384,153.849
7,384,157.05700000000002
7,384,157.05700000000002
7,384,157.05700000000002
7,384,246.73
7,384,246.73
7,384,246.73
7,384,252.418
7,384,300.574
9,65535,20.46
9,65535,21.303
9,65535,24.38
9,384,31.176
9,384,38.6
9,384,48.833
9,384,79.742
9,384,139.663
9,384,281.5
3,65535,30.501
3,65535,32.191
3,65535,32.632
3,65535,32.671
3,256,39.903
3,256,39.903
3,256,39.903
3,256,46.598
3,256,46.598
3,256,46.598
3,256,61.369
3,256,61.369
3,256,61.369
3,256,84.111
3,256,84.111
3,256,84.111
3,256,133.076
3,256,150.562
3,256,150.562
3,256,150.562
3,256,211.392
3,256,246.662
3,256,246.662
3,256,246.662
3,256,314.272
10,65535,30.952
10,65535,33.768
10,65535,37.02
10,65535,39.005
10,256,44.46
10,256,44.46
10,256,44.46
10,256,52.653
10,256,52.653
10,256,52.653
10,256,68.825
10,256,68.825
10,256,68.825
10,256,93.681
10,256,93.681
10,256,93.681
10,256,126.987
10,256,156.247
10,256,156.247
10,256,156.247
10,256,221.906
10,256,256.034
10,256,256.034
10,256,256.034
10,256,304.896
4,65535,31.882
4,65535,32.449
4,65535,33.657
4,65535,34.658
4,256,41.16
4,256,41.16
4,256,41.16
4,256,41.16
4,256,48.021
4,256,48.021
4,256,48.021
4,256,48.021
4,256,60.069
4,256,60.069
4,256,60.069
4,256,60.069
4,256,90.02799999999999
4,256,90.02799999999999
4,256,90.02799999999999
4,256,90.02799999999999
4,256,115.636
4,256,142.019
4,256,175.133
4,256,244.526
4,256,289.15
4,256,289.15
4,256,289.15
4,256,289.15
4,256,302.694
