node,seq,send,sink,response,delay
3,8,139.786,139.92000000000002,139.976,0.18999999999999773
3,9,149.601,149.674,149.792,0.1910000000000025
3,10,159.392,159.486,159.618,0.2259999999999991
3,11,169.03300000000002,169.131,169.228,0.19499999999999318
3,12,178.813,178.904,178.993,0.18000000000000682
3,13,189.331,189.402,189.535,0.20400000000000773
3,14,199.601,199.664,199.79,0.18899999999999295
3,15,210.38400000000001,210.498,210.654,0.2699999999999818
3,16,221.302,221.424,221.49099999999999,0.18899999999999295
3,17,232.007,232.129,232.231,0.22399999999998954
3,18,241.844,241.927,242.057,0.21299999999999386
3,19,251.372,251.502,251.565,0.19299999999998363
3,20,262.324,262.407,262.491,0.16699999999997317
3,21,272.365,272.484,272.578,0.21299999999996544
3,22,281.71,281.815,281.90999999999997,0.19999999999998863
3,23,291.387,291.533,291.589,0.20199999999999818
3,24,300.548,300.687,300.797,0.24900000000002365
3,25,311.475,311.565,311.668,0.19299999999998363
3,26,321.826,321.913,321.985,0.15899999999999181
4,0,37.134,37.196,37.242,0.10799999999999699
4,1,46.287,46.338,46.409,0.12199999999999989
4,2,56.568,56.655,56.791,0.22299999999999898
4,3,67.27,67.332,67.369,0.09900000000000375
4,4,77.424,77.496,77.57900000000001,0.15500000000000114
4,5,88.26,88.30199999999999,88.362,0.10199999999998965
4,6,98.43,98.506,98.52799999999999,0.09799999999998477
4,7,108.28,108.324,108.39099999999999,0.11099999999999
4,8,118.43299999999999,118.459,118.503,0.07000000000000739
4,9,129.014,129.082,129.142,0.1279999999999859
4,10,138.317,138.333,138.372,0.05500000000000682
4,11,148.402,148.439,148.485,0.08300000000002683
4,12,157.804,157.85,157.887,0.08299999999999841
4,13,167.159,167.187,167.203,0.04400000000001114
4,14,176.59,176.662,176.707,0.11699999999999022
4,15,187.066,187.121,187.145,0.07900000000000773
4,16,197.492,197.548,197.591,0.09900000000001796
4,17,207.096,207.13,207.213,0.11699999999999022
4,18,217.228,217.29,217.339,0.11099999999999
4,19,226.451,226.492,226.579,0.12800000000001432
4,20,236.378,236.458,236.47899999999998,0.10099999999999909
4,21,246.48,246.52,246.625,0.14500000000001023
4,22,257.031,257.052,257.104,0.07299999999997908
4,23,267.095,267.148,267.183,0.08799999999996544
4,24,277.085,277.147,277.175,0.09000000000003183
4,25,287.413,287.46500000000003,287.512,0.09899999999998954
4,26,297.211,297.248,297.325,0.1139999999999759
4,27,306.523,306.598,306.633,0.1099999999999568
4,28,316.189,316.228,316.28,0.09099999999995134
4,29,327.087,327.127,327.157,0.06999999999999318
5,0,46.873,46.946,47.029,0.1560000000000059
5,1,56.611,56.662,56.751,0.14000000000000057
5,2,67.55799999999999,67.691,67.787,0.22900000000001342
5,3,76.936,77.018,77.134,0.1979999999999933
5,4,86.013,86.092,86.19800000000001,0.18500000000000227
5,5,96.646,96.732,96.837,0.1910000000000025
5,6,107.23599999999999,107.356,107.452,0.21600000000000819
5,7,117.806,117.89500000000001,117.977,0.17100000000000648
5,8,128.361,128.477,128.602,0.24100000000001387
5,9,137.362,137.489,137.602,0.2400000000000091
5,10,147.152,147.258,147.36,0.20800000000002683
5,11,157.421,157.546,157.62,0.19900000000001228
5,12,167.172,167.29399999999998,167.40800000000002,0.23600000000001842
5,13,178.16899999999998,178.267,178.328,0.15900000000002024
5,14,187.403,187.503,187.596,0.19300000000001205
5,15,197.619,197.718,197.815,0.19599999999999795
5,16,207.54,207.655,207.776,0.23600000000001842
5,17,216.95499999999998,217.064,217.191,0.23600000000001842
5,18,226.298,226.426,226.54500000000002,0.2470000000000141
5,19,235.766,235.891,235.988,0.2220000000000084
5,20,245.765,245.875,245.981,0.21600000000000819
5,21,255.758,255.89,256.001,0.24299999999996658
5,22,266.44,266.506,266.597,0.15699999999998226
5,23,276.229,276.337,276.454,0.22500000000002274
5,24,286.85,286.979,287.116,0.2659999999999627
5,25,296.937,297.026,297.139,0.20199999999999818
5,26,307.88,308.032,308.14300000000003,0.26300000000003365
5,27,317.256,317.341,317.442,0.18600000000003547
5,28,326.759,326.842,326.915,0.1560000000000059
6,0,58.353,58.43,58.533,0.17999999999999972
6,1,67.937,68.044,68.093,0.1560000000000059
6,2,78.83500000000001,78.95400000000001,79.038,0.20299999999998875
6,3,88.388,88.45,88.557,0.16899999999999693
6,4,98.22399999999999,98.29599999999999,98.4,0.17600000000001614
6,5,108.066,108.13,108.22,0.15399999999999636
6,6,117.839,117.941,118.01400000000001,0.17500000000001137
6,7,128.048,128.111,128.192,0.14400000000000546
6,8,137.049,137.12,137.187,0.13800000000000523
6,9,147.907,148.001,148.095,0.18799999999998818
6,10,158.15800000000002,158.239,158.31900000000002,0.16100000000000136
6,11,168.713,168.787,168.9,0.18700000000001182
6,12,178.35399999999998,178.483,178.529,0.17500000000001137
6,13,187.848,187.916,187.972,0.12399999999999523
6,14,198.804,198.879,198.975,0.17099999999999227
6,15,208.749,208.82999999999998,208.879,0.12999999999999545
6,16,218.369,218.447,218.53,0.16100000000000136
6,17,228.38,228.41899999999998,228.49,0.11000000000001364
6,18,238.53199999999998,238.571,238.674,0.14200000000002433
6,19,249.202,249.287,249.353,0.15100000000001046
6,20,259.724,259.795,259.885,0.16100000000000136
6,21,270.146,270.241,270.303,0.15699999999998226
6,22,280.551,280.602,280.651,0.10000000000002274
6,23,289.83299999999997,289.918,289.972,0.13900000000001
6,24,299.493,299.545,299.614,0.1209999999999809
6,25,310.387,310.484,310.563,0.17599999999998772
6,26,320.203,320.298,320.374,0.1710000000000491
7,0,53.411,53.494,53.573,0.16199999999999903
7,1,63.439,63.583,63.683,0.24399999999999977
7,2,72.766,72.853,72.943,0.1769999999999925
7,3,83.22200000000001,83.32300000000001,83.407,0.18499999999998806
7,4,92.768,92.87100000000001,93.001,0.2330000000000041
7,5,102.559,102.63499999999999,102.741,0.18200000000000216
7,6,113.14500000000001,113.22999999999999,113.312,0.16699999999998738
7,7,122.364,122.483,122.622,0.25799999999999557
7,8,131.845,131.904,132.04,0.19499999999999318
7,9,141.568,141.649,141.71,0.1419999999999959
7,10,152.404,152.506,152.602,0.1980000000000075
7,11,163.323,163.417,163.526,0.20300000000000296
7,12,174.15800000000002,174.28,174.349,0.19099999999997408
7,13,184.725,184.829,184.913,0.1880000000000166
7,14,194.835,194.984,195.079,0.24399999999999977
7,15,204.376,204.461,204.561,0.18500000000000227
7,16,214.826,214.934,215.089,0.26300000000000523
7,17,225.472,225.595,225.70600000000002,0.23400000000000887
7,18,236.3,236.402,236.55,0.25
7,19,246.424,246.523,246.65,0.2259999999999991
7,20,256.124,256.236,256.287,0.16299999999995407
7,21,265.349,265.464,265.573,0.22399999999998954
7,22,275.787,275.874,275.961,0.17400000000003502
7,23,285.302,285.392,285.449,0.14699999999999136
7,24,295.1,295.242,295.326,0.2259999999999991
7,25,305.08,305.151,305.251,0.17099999999999227
7,26,315.415,315.541,315.659,0.24399999999997135
7,27,324.919,325.049,325.153,0.2340000000000373
8,0,24.64,24.678,24.684,0.04400000000000048
8,1,34.111,34.137,34.165,0.054000000000002046
8,2,44.622,44.656,44.683,0.06099999999999994
8,3,54.827,54.841,54.916,0.08899999999999864
8,4,65.088,65.124,65.161,0.0730000000000075
8,5,75.655,75.693,75.722,0.06699999999999307
8,6,85.008,85.048,85.07900000000001,0.07100000000001216
8,7,94.939,94.976,94.982,0.043000000000006366
8,8,104.292,104.32300000000001,104.332,0.03999999999999204
8,9,115.244,115.263,115.288,0.04399999999999693
8,10,125.694,125.725,125.741,0.046999999999997044
8,11,134.852,134.888,134.925,0.0730000000000075
8,12,144.522,144.553,144.559,0.03700000000000614
8,13,155.31799999999998,155.35399999999998,155.394,0.07600000000002183
8,14,166.12,166.162,166.18,0.060000000000002274
8,15,175.209,175.237,175.277,0.06799999999998363
8,16,185.36599999999999,185.408,185.437,0.07100000000002638
8,17,195.261,195.279,195.314,0.05299999999999727
8,18,205.888,205.904,205.91,0.02199999999999136
8,19,216.883,216.889,216.902,0.018999999999977035
8,20,227.852,227.865,227.887,0.03499999999999659
8,21,238.60399999999998,238.613,238.65800000000002,0.05400000000003047
8,22,248.622,248.64600000000002,248.686,0.06399999999999295
8,23,258.394,258.409,258.415,0.021000000000015007
8,24,268.226,268.267,268.289,0.06299999999998818
8,25,278.33299999999997,278.338,278.36,0.027000000000043656
8,26,289.029,289.04200000000003,289.073,0.04399999999998272
8,27,298.967,298.974,299.01,0.043000000000006366
8,28,309.439,309.458,309.502,0.06299999999998818
8,29,319.786,319.823,319.86,0.07400000000001228
9,0,29.69,29.755,29.814,0.12399999999999878
9,1,40.393,40.474,40.524,0.13100000000000023
9,2,49.47,49.511,49.567,0.09700000000000131
9,3,58.917,58.972,58.994,0.07699999999999818
9,4,68.654,68.68,68.712,0.058000000000006935
9,5,79.386,79.46600000000001,79.521,0.13500000000000512
9,6,88.51599999999999,88.581,88.638,0.1220000000000141
9,7,98.226,98.261,98.292,0.0660000000000025
9,8,107.50800000000001,107.532,107.589,0.08099999999998886
9,9,116.737,116.782,116.839,0.10200000000000387
9,10,125.902,125.945,125.979,0.07699999999999818
9,11,135.865,135.911,135.924,0.0589999999999975
9,12,145.958,146.011,146.069,0.11099999999999
9,13,155.051,155.09300000000002,155.129,0.07800000000000296
9,14,165.175,165.261,165.347,0.17199999999999704
9,15,174.571,174.636,174.65699999999998,0.08599999999998431
9,16,184.668,184.703,184.791,0.12299999999999045
9,17,194.195,194.242,194.285,0.09000000000000341
9,18,203.483,203.505,203.537,0.054000000000002046
9,19,213.512,213.535,213.565,0.05299999999999727
9,20,224.231,224.291,224.355,0.12399999999999523
9,21,233.326,233.377,233.43099999999998,0.10499999999998977
9,22,242.942,242.991,243.033,0.09099999999997976
9,23,253.133,253.189,253.239,0.10599999999999454
9,24,263.019,263.049,263.069,0.05000000000001137
9,25,272.964,273.029,273.109,0.1449999999999818
9,26,283.108,283.157,283.214,0.10599999999999454
9,27,293.426,293.453,293.497,0.07100000000002638
9,28,303.234,303.275,303.289,0.05500000000000682
9,29,312.682,312.727,312.747,0.06499999999999773
9,30,323.573,323.628,323.689,0.11600000000004229
10,0,49.651,49.737,49.832,0.18099999999999739
10,1,60.561,60.684,60.782,0.22099999999999653
10,2,70.515,70.621,70.714,0.19899999999999807
10,3,80.221,80.31,80.431,0.20999999999999375
10,4,91.20400000000001,91.362,91.445,0.24099999999998545
10,5,101.812,101.962,102.03399999999999,0.2219999999999942
10,6,112.316,112.457,112.561,0.24500000000000455
10,7,121.861,121.958,122.066,0.2049999999999983
10,8,132.085,132.194,132.332,0.24699999999998568
