node,seq,send,sink,response,delay
2,0,23.951,23.98,24.006,0.054999999999999716
2,1,34.868,34.909,34.954,0.08599999999999852
2,2,45.356,45.383,45.422,0.0659999999999954
2,3,54.848,54.86,54.9,0.0519999999999996
2,4,63.912,63.942,63.955,0.04299999999999926
2,5,73.023,73.037,73.07300000000001,0.05000000000001137
2,6,83.14699999999999,83.156,83.195,0.04800000000000182
2,7,94.06700000000001,94.11,94.146,0.07899999999999352
2,8,104.88,104.90299999999999,104.916,0.036000000000001364
2,9,115.706,115.729,115.774,0.06799999999999784
2,10,124.797,124.831,124.872,0.07500000000000284
2,11,135.363,135.407,135.437,0.07400000000001228
2,12,145.857,145.872,145.912,0.05500000000000682
2,13,156.832,156.84199999999998,156.86,0.02800000000002001
2,14,167.445,167.451,167.475,0.030000000000001137
2,15,177.41899999999998,177.46,177.492,0.0730000000000075
2,16,188.381,188.388,188.397,0.015999999999991132
2,17,197.845,197.882,197.892,0.046999999999997044
2,18,207.152,207.182,207.219,0.06700000000000728
2,19,217.442,217.459,217.478,0.036000000000001364
2,20,228.232,228.28,228.298,0.0660000000000025
2,21,237.946,237.958,238.001,0.05500000000000682
2,22,248.244,248.251,248.25900000000001,0.01500000000001478
2,23,258.192,258.213,258.23199999999997,0.03999999999996362
2,24,268.075,268.10699999999997,268.132,0.05700000000001637
2,25,278.276,278.283,278.30899999999997,0.03299999999995862
2,26,288.348,288.384,288.392,0.04399999999998272
2,27,299.131,299.162,299.172,0.04100000000005366
2,28,310.03,310.035,310.078,0.04800000000000182
3,0,43.672,43.76,43.886,0.21400000000000574
3,1,53.07,53.17,53.247,0.1769999999999996
3,2,62.523,62.598,62.696,0.1729999999999947
3,3,73.286,73.378,73.428,0.1419999999999959
3,4,83.054,83.15299999999999,83.261,0.20699999999999363
3,5,94.02199999999999,94.074,94.17699999999999,0.15500000000000114
3,6,103.451,103.50200000000001,103.589,0.13800000000000523
3,7,114.282,114.34,114.37299999999999,0.09099999999999397
3,8,125.19,125.293,125.377,0.1869999999999976
3,9,134.585,134.642,134.696,0.11099999999999
3,10,144.17000000000002,144.262,144.376,0.20599999999998886
3,11,154.199,154.281,154.392,0.19299999999998363
3,12,163.99,164.089,164.18,0.18999999999999773
3,13,174.355,174.435,174.47899999999998,0.12399999999999523
3,14,183.803,183.901,183.987,0.1839999999999975
3,15,193.452,193.527,193.612,0.1599999999999966
3,16,203.97,204.047,204.093,0.12299999999999045
3,17,214.784,214.864,214.962,0.17799999999999727
3,18,225.702,225.789,225.879,0.1769999999999925
3,19,236.40699999999998,236.49,236.585,0.1780000000000257
3,20,246.244,246.309,246.403,0.15899999999999181
3,21,255.772,255.813,255.862,0.09000000000000341
3,22,264.929,264.99,265.124,0.19500000000005002
3,23,274.33,274.414,274.493,0.16300000000001091
3,24,284.225,284.335,284.402,0.17699999999996407
3,25,293.57,293.658,293.697,0.12700000000000955
3,26,303.247,303.305,303.372,0.125
3,27,312.995,313.087,313.19,0.19499999999999318
4,0,37.358,37.465,37.545,0.18700000000000472
4,1,46.812,46.856,46.929,0.11700000000000443
4,2,55.956,56.045,56.121,0.16499999999999915
4,3,66.668,66.80199999999999,66.906,0.23799999999999955
4,4,76.513,76.575,76.667,0.15399999999999636
4,5,85.691,85.759,85.86,0.16899999999999693
4,6,95.17,95.265,95.326,0.1559999999999917
4,7,105.324,105.418,105.483,0.15900000000000603
4,8,116.16,116.33500000000001,116.37899999999999,0.2189999999999941
4,9,126.01,126.101,126.165,0.15500000000000114
4,10,135.078,135.148,135.235,0.1570000000000107
4,11,144.777,144.837,144.882,0.10500000000001819
4,12,155.72,155.78,155.883,0.16300000000001091
4,13,166.301,166.356,166.463,0.16200000000000614
4,14,175.523,175.579,175.642,0.11899999999999977
4,15,184.878,185.014,185.084,0.20600000000001728
4,16,194.066,194.168,194.216,0.15000000000000568
4,17,204.22,204.315,204.374,0.15399999999999636
4,18,215.095,215.187,215.237,0.1419999999999959
4,19,224.20600000000002,224.265,224.337,0.1309999999999718
4,20,235.199,235.293,235.402,0.20299999999997453
4,21,245.451,245.524,245.581,0.12999999999999545
4,22,254.674,254.732,254.77100000000002,0.09700000000000841
4,23,264.929,265.058,265.156,0.2270000000000323
4,24,275.402,275.468,275.544,0.1419999999999959
4,25,286.382,286.447,286.521,0.13900000000001
4,26,295.459,295.54200000000003,295.626,0.16699999999997317
4,27,305.098,305.197,305.307,0.20900000000000318
4,28,314.1,314.151,314.264,0.16399999999998727
5,0,25.577,25.643,25.746,0.16899999999999693
5,1,35.205,35.225,35.24,0.035000000000003695
5,2,44.943,44.97,45.013,0.07000000000000028
5,3,55.301,55.337,55.408,0.10699999999999932
5,4,65.569,65.612,65.668,0.09900000000000375
5,5,76.51599999999999,76.55199999999999,76.588,0.07200000000000273
5,6,86.446,86.487,86.531,0.08500000000000796
5,7,96.856,96.89,96.929,0.0730000000000075
5,8,105.965,106.03,106.068,0.10299999999999443
5,9,116.634,116.687,116.72399999999999,0.0899999999999892
5,10,126.854,126.908,126.983,0.1290000000000049
5,11,135.931,135.953,136.043,0.11199999999999477
5,12,146.095,146.144,146.2,0.10499999999998977
5,13,156.685,156.742,156.813,0.1279999999999859
5,14,167.255,167.322,167.373,0.117999999999995
5,15,177.81,177.844,177.892,0.08199999999999363
5,16,186.811,186.862,186.93,0.11899999999999977
5,17,196.932,196.988,197.042,0.11000000000001364
5,18,206.554,206.613,206.645,0.09100000000000819
5,19,216.789,216.863,216.90699999999998,0.117999999999995
5,20,227.786,227.845,227.888,0.10200000000000387
5,21,237.111,237.14600000000002,237.191,0.0800000000000125
5,22,248.109,248.123,248.186,0.07699999999999818
5,23,258.738,258.808,258.852,0.1139999999999759
5,24,269.211,269.282,269.365,0.15399999999999636
5,25,279.259,279.303,279.358,0.09899999999998954
5,26,289.683,289.757,289.797,0.11400000000003274
5,27,299.676,299.721,299.76,0.08400000000000318
5,28,310.358,310.416,310.467,0.10899999999998045
6,0,29.186,29.224,29.274,0.08800000000000097
6,1,38.89,38.935,38.979,0.08899999999999864
6,2,48.213,48.262,48.281,0.06799999999999784
6,3,57.342,57.413,57.46,0.1180000000000021
6,4,67.316,67.377,67.416,0.09999999999999432
6,5,76.928,76.985,77.023,0.09499999999999886
6,6,86.863,86.917,86.934,0.07099999999999795
6,7,96.482,96.518,96.581,0.09900000000000375
6,8,107.46600000000001,107.481,107.541,0.07499999999998863
6,9,118.112,118.15899999999999,118.201,0.08899999999999864
6,10,127.42,127.454,127.505,0.08499999999999375
6,11,137.876,137.924,137.985,0.10900000000000887
6,12,148.359,148.403,148.429,0.06999999999999318
6,13,158.582,158.638,158.68,0.09800000000001319
6,14,169.14600000000002,169.186,169.214,0.06799999999998363
6,15,178.383,178.4,178.472,0.08899999999999864
6,16,188.22,188.262,188.289,0.0689999999999884
6,17,198.986,199.00900000000001,199.059,0.0730000000000075
6,18,208.034,208.108,208.162,0.12800000000001432
6,19,217.848,217.918,217.958,0.10999999999998522
6,20,228.269,228.40800000000002,228.441,0.17199999999999704
6,21,237.813,237.881,237.941,0.12800000000001432
6,22,247.553,247.614,247.633,0.0800000000000125
6,23,258.464,258.525,258.575,0.11099999999999
6,24,268.139,268.197,268.231,0.09199999999998454
6,25,277.505,277.54,277.596,0.09100000000000819
6,26,288.027,288.079,288.096,0.06900000000001683
6,27,298.488,298.51,298.55899999999997,0.07099999999996953
6,28,308.766,308.79,308.811,0.04499999999995907
6,29,318.233,318.262,318.29200000000003,0.05900000000002592
7,0,41.897,41.952,42.031,0.13400000000000034
7,1,51.457,51.519,51.563,0.10600000000000165
7,2,61.7,61.723,61.75,0.04999999999999716
7,3,70.708,70.76,70.806,0.09799999999999898
7,4,81.244,81.271,81.332,0.08799999999999386
7,5,91.94800000000001,92.012,92.061,0.11299999999999955
7,6,102.43299999999999,102.50399999999999,102.571,0.13800000000000523
7,7,112.237,112.28399999999999,112.327,0.09000000000000341
7,8,122.997,123.073,123.111,0.11400000000000432
7,9,132.955,132.988,133.015,0.05999999999997385
7,10,141.96699999999998,142.037,142.101,0.13400000000001455
7,11,151.513,151.551,151.615,0.10200000000000387
7,12,161.304,161.34,161.367,0.06299999999998818
7,13,170.882,170.962,171.011,0.12899999999999068
7,14,181.235,181.304,181.325,0.08999999999997499
7,15,191.564,191.588,191.625,0.06100000000000705
7,16,201.796,201.84199999999998,201.905,0.10900000000000887
7,17,212.715,212.765,212.803,0.08799999999999386
7,18,223.55,223.608,223.656,0.10599999999999454
7,19,232.679,232.748,232.787,0.10800000000000409
7,20,242.387,242.446,242.483,0.09600000000000364
7,21,252.954,253.016,253.05,0.09600000000000364
7,22,263.658,263.721,263.76,0.10199999999997544
7,23,273.853,273.92,273.963,0.11000000000001364
7,24,284.73199999999997,284.789,284.867,0.13500000000004775
7,25,295.274,295.308,295.375,0.10099999999999909
7,26,304.974,305.011,305.043,0.06900000000001683
7,27,314.199,314.246,314.299,0.0999999999999659
8,0,24.132,24.153,24.17,0.038000000000000256
8,1,33.587,33.624,33.641,0.05399999999999494
8,2,43.79,43.862,43.894,0.1039999999999992
8,3,53.813,53.837,53.86,0.046999999999997044
8,4,64.476,64.508,64.516,0.04000000000000625
8,5,74.16499999999999,74.209,74.233,0.06800000000001205
8,6,83.358,83.4,83.435,0.07699999999999818
8,7,93.73599999999999,93.74600000000001,93.771,0.0350000000000108
8,8,103.739,103.773,103.806,0.06699999999999307
8,9,113.299,113.334,113.37299999999999,0.07399999999998386
8,10,122.893,122.905,122.945,0.0519999999999925
8,11,133.045,133.051,133.057,0.012000000000000455
8,12,143.719,143.754,143.797,0.07800000000000296
8,13,154.097,154.128,154.161,0.06399999999999295
8,14,164.893,164.898,164.911,0.018000000000000682
8,15,174.263,174.304,174.327,0.06399999999999295
8,16,184.341,184.369,184.386,0.044999999999987494
8,17,194.498,194.54,194.583,0.08500000000000796
8,18,204.393,204.411,204.448,0.05500000000000682
8,19,215.02,215.036,215.07,0.04999999999998295
8,20,226.015,226.02100000000002,226.043,0.02800000000002001
8,21,236.984,237.028,237.073,0.08899999999999864
8,22,246.606,246.649,246.689,0.08299999999999841
8,23,255.675,255.708,255.728,0.05299999999999727
8,24,264.948,264.975,265.052,0.10400000000004184
8,25,275.385,275.403,275.425,0.040000000000020464
8,26,284.919,284.95799999999997,284.989,0.06999999999999318
8,27,294.952,294.957,294.993,0.04099999999999682
8,28,305.648,305.68,305.699,0.05099999999998772
8,29,315.556,315.563,315.6,0.04400000000003956
