node,rank,time
6,310,31.659
6,310,31.659
6,310,31.659
6,310,31.659
6,310,31.659
6,310,31.659
6,310,31.659
6,310,31.659
6,299,50.836
6,299,50.836
6,299,50.836
6,299,50.836
6,299,50.836
6,299,50.836
6,299,50.836
6,299,50.836
6,290,72.98
6,290,72.98
6,286,81.20400000000001
6,286,81.20400000000001
6,286,81.20400000000001
6,286,81.20400000000001
6,286,81.20400000000001
6,286,81.20400000000001
6,286,81.20400000000001
6,286,81.20400000000001
6,272,132.488
6,272,132.488
6,272,132.488
6,272,132.488
6,272,132.488
6,272,132.488
6,272,132.488
6,272,132.488
6,265,176.311
6,265,176.311
6,258,246.675
6,258,246.675
6,258,246.675
6,258,246.675
6,258,246.675
6,258,246.675
6,258,246.675
6,258,246.675
6,268,261.549
6,268,261.549
8,65535,7.312
8,65535,7.312
8,65535,9.359
8,65535,9.359
8,65535,12.641
8,65535,12.641
8,65535,13.922
8,65535,13.922
8,319,18.707
8,319,18.707
8,319,18.707
8,319,18.707
8,319,18.707
8,319,18.707
8,319,18.707
8,319,18.707
8,319,18.707
8,319,18.707
8,306,28.269
8,306,28.269
8,306,28.269
8,306,28.269
8,306,28.269
8,306,28.269
8,306,28.269
8,306,28.269
8,306,28.269
8,306,28.269
8,296,41.463
8,296,41.463
8,296,41.463
8,296,41.463
8,296,41.463
8,296,41.463
8,296,41.463
8,296,41.463
8,296,41.463
8,296,41.463
8,281,62.848
8,281,62.848
8,281,62.848
8,281,62.848
8,281,62.848
8,281,62.848
8,281,62.848
8,281,62.848
8,281,62.848
8,281,62.848
8,261,116.60300000000001
8,261,116.60300000000001
8,256,141.101
8,256,141.101
8,256,141.101
8,256,141.101
8,256,141.101
8,256,141.101
8,256,141.101
8,256,141.101
8,256,141.101
8,256,141.101
8,256,193.338
8,256,193.338
8,256,228.972
8,256,228.972
8,256,228.972
8,256,228.972
8,256,228.972
8,256,228.972
8,256,228.972
8,256,228.972
8,256,228.972
8,256,228.972
8,256,241.808
8,256,241.808
10,65535,17.782
10,65535,17.782
10,65535,20.612
10,65535,20.612
10,65535,23.428
10,65535,23.428
10,65535,26.68
10,65535,26.68
10,483,34.238
10,483,34.238
10,483,34.238
10,483,34.238
10,458,42.878
10,458,42.878
10,458,42.878
10,458,42.878
10,454,55.593
10,454,55.593
