node,seq,send,sink,response,delay
11,1,54.814,,,
11,2,65.421,,,
11,3,75.819,,,
11,4,85.236,,,
11,5,94.245,,,
11,6,104.201,,,
11,7,113.568,,,
11,8,123.49,,,
11,9,132.876,,,
11,10,143.305,,,
11,11,153.809,,,
11,12,164.303,,,
11,13,173.966,,,
11,14,183.347,,,
11,15,192.989,,,
11,16,203.84199999999998,,,
11,17,213.463,,,
11,18,223.458,,,
11,19,233.785,,,
11,20,243.656,,,
11,21,254.411,,,
11,22,265.315,,,
11,23,275.759,,,
11,24,285.747,,,
11,25,295.113,,,
11,26,305.25,,,
11,27,316.131,,,
11,28,326.023,,,
11,29,336.484,,,
12,0,26.612,,,
12,1,36.006,,,
12,2,45.602,,,
12,3,56.191,,,
12,4,66.331,,,
12,5,76.925,,,
12,6,87.289,,,
12,7,98.268,,,
12,8,108.581,,,
12,9,118.27199999999999,,,
12,10,129.21,,,
12,11,138.867,,,
12,12,148.985,,,
12,13,159.913,,,
12,14,170.633,,,
12,15,180.185,,,
12,16,190.551,,,
12,17,199.754,,,
12,18,209.82999999999998,,,
12,19,219.951,,,
12,20,229.089,,,
12,21,238.115,,,
12,22,248.905,,,
12,23,259.52,,,
12,24,268.683,,,
12,25,278.241,,,
12,26,288.914,,,
12,27,297.974,,,
12,28,308.028,,,
12,29,318.839,,,
12,30,329.812,,,
12,31,339.924,,,
