node,seq,send,sink,response,delay
6,3,59.856,59.919,59.936,0.0799999999999983
6,4,69.173,69.231,69.286,0.11299999999999955
6,5,79.276,79.292,79.332,0.055999999999997385
6,6,89.469,89.506,89.566,0.09700000000000841
6,7,98.739,98.80799999999999,98.851,0.11199999999999477
6,8,108.271,108.30199999999999,108.36,0.08899999999999864
6,9,117.607,117.666,117.68,0.0730000000000075
6,10,126.94800000000001,126.991,127.077,0.12899999999999068
6,11,137.309,137.395,137.42000000000002,0.11100000000001842
6,12,147.169,147.225,147.257,0.08799999999999386
6,13,157.797,157.838,157.904,0.10699999999999932
6,14,167.765,167.797,167.844,0.07900000000000773
6,15,177.923,178.03300000000002,178.074,0.15100000000001046
6,16,188.089,188.167,188.218,0.12899999999999068
6,17,197.695,197.74099999999999,197.781,0.08600000000001273
6,18,208.001,208.071,208.119,0.117999999999995
6,19,217.554,217.637,217.699,0.14500000000001023
6,20,227.852,227.892,227.95,0.09799999999998477
6,21,238.165,238.188,238.24,0.07500000000001705
6,22,248.481,248.495,248.522,0.04099999999999682
6,23,258.317,258.385,258.456,0.13900000000001
6,24,268.909,268.921,268.983,0.07400000000001228
6,25,279.216,279.264,279.307,0.09100000000000819
6,26,289.33,289.367,289.429,0.09899999999998954
6,27,298.902,298.968,298.987,0.08500000000003638
6,28,308.647,308.698,308.775,0.1279999999999859
6,29,317.738,317.801,317.816,0.07799999999997453
6,30,328.728,328.794,328.817,0.08899999999999864
6,31,337.81600000000003,337.875,337.916,0.0999999999999659
7,0,42.049,42.097,42.162,0.11299999999999955
7,1,51.281,51.325,51.343,0.06200000000000472
7,2,61.817,61.884,61.954,0.13700000000000045
7,3,71.166,71.22,71.28,0.11400000000000432
7,4,81.124,81.175,81.22,0.09600000000000364
7,5,90.91499999999999,90.941,90.955,0.04000000000000625
7,6,100.493,100.511,100.555,0.06200000000001182
7,7,110.56700000000001,110.61699999999999,110.679,0.11199999999999477
7,8,121.384,121.452,121.478,0.09399999999999409
7,9,131.834,131.918,131.935,0.10099999999999909
7,10,141.958,142.011,142.193,0.23500000000001364
7,11,151.183,151.202,151.247,0.06400000000002137
7,12,161.789,161.834,161.857,0.06800000000001205
7,13,170.987,171.029,171.079,0.09200000000001296
7,14,181.317,181.386,181.454,0.13700000000000045
7,15,191.547,191.566,191.6,0.05299999999999727
7,16,200.812,200.837,200.894,0.08199999999999363
7,17,211.214,211.27100000000002,211.322,0.10800000000000409
7,18,221.969,222.05599999999998,222.114,0.14500000000001023
7,19,232.516,232.561,232.609,0.09300000000001774
7,20,242.266,242.35,242.41,0.14400000000000546
7,21,251.298,251.346,251.402,0.103999999999985
7,22,260.802,260.854,260.886,0.08400000000000318
7,23,270.149,270.223,270.264,0.1150000000000091
7,24,280.023,280.093,280.133,0.1099999999999568
7,25,290.609,290.655,290.705,0.09600000000000364
7,26,300.934,300.982,301.05,0.11599999999998545
7,27,311.657,311.716,311.773,0.11600000000004229
7,28,321.59,321.623,321.672,0.08200000000005048
7,29,332.171,332.205,332.242,0.07100000000002638
7,30,341.342,341.4,341.444,0.10200000000003229
8,0,54.899,54.957,55.022,0.12299999999999756
8,1,65.41,65.488,65.543,0.13300000000000978
8,2,76.154,76.227,76.259,0.10500000000000398
8,3,85.843,85.922,85.988,0.14499999999999602
8,4,96.77199999999999,96.856,96.947,0.17500000000001137
8,5,106.319,106.437,106.515,0.19599999999999795
8,6,116.864,116.934,117.04599999999999,0.18199999999998795
8,7,127.125,127.238,127.328,0.20300000000000296
8,8,136.857,136.90800000000002,136.956,0.09899999999998954
8,9,146.244,146.318,146.40800000000002,0.1640000000000157
8,10,155.899,156.085,156.148,0.24899999999999523
8,11,166.689,166.753,166.82999999999998,0.14099999999999113
8,12,177.322,177.378,177.439,0.11699999999999022
8,13,186.732,186.801,186.88400000000001,0.15200000000001523
8,14,197.11,197.182,197.275,0.16499999999999204
8,15,206.371,206.45499999999998,206.558,0.1869999999999834
8,16,216.302,216.375,216.465,0.16300000000001091
8,17,226.305,226.381,226.481,0.17599999999998772
8,18,235.65800000000002,235.734,235.791,0.13299999999998136
8,19,246.587,246.683,246.742,0.15500000000000114
8,20,256.579,256.652,256.723,0.14400000000000546
8,21,267.531,267.599,267.665,0.13400000000001455
8,22,276.546,276.629,276.709,0.16300000000001091
8,23,286.759,286.815,286.877,0.117999999999995
8,24,295.856,295.904,295.966,0.11000000000001364
8,25,306.227,306.338,306.404,0.17700000000002092
8,26,315.385,315.447,315.555,0.17000000000001592
8,27,325.434,325.511,325.592,0.15799999999995862
8,28,335.894,335.978,336.039,0.1449999999999818
9,0,19.963,19.994,20.011,0.047999999999998266
9,1,30.666,30.682,30.688,0.021999999999998465
9,2,39.743,39.788,39.824,0.08099999999999596
9,3,49.811,49.855,49.935,0.12400000000000233
9,4,58.823,58.849,58.875,0.0519999999999996
9,5,68.56,68.575,68.587,0.027000000000001023
9,6,79.38,79.425,79.441,0.06100000000000705
9,7,88.517,88.55199999999999,88.59,0.0730000000000075
9,8,98.081,98.089,98.114,0.03300000000000125
9,9,107.363,107.40299999999999,107.436,0.0730000000000075
9,10,117.818,117.826,117.87,0.05200000000000671
9,11,127.781,127.786,127.827,0.04599999999999227
9,12,137.874,137.89,137.916,0.04200000000000159
9,13,147.912,147.948,147.988,0.0759999999999934
9,14,158.036,158.064,158.099,0.06299999999998818
9,15,168.133,168.15699999999998,168.189,0.055999999999983174
9,16,177.878,177.902,177.938,0.060000000000002274
9,17,187.405,187.423,187.458,0.05299999999999727
9,18,196.693,196.702,196.745,0.0519999999999925
9,19,206.722,206.72899999999998,206.766,0.04399999999998272
